tid,name,num,ts,grade,lng,lat,dist_km
3240142,蔷薇,2606,202605291500,STS,131.7,16.4,1875.9
3240142,蔷薇,2606,202605291800,STS,131.1,16.8,1805.7
3240142,蔷薇,2606,202605292100,STS,130.6,17.2,1741.5
3240142,蔷薇,2606,202605300000,STS,129.9,17.6,1666.1
3240142,蔷薇,2606,202605300300,STS,129.8,17.7,1651.5
3240142,蔷薇,2606,202605300600,STS,129.6,18,1613.2
3240142,蔷薇,2606,202605300900,STS,129.2,18.4,1554.7
3240142,蔷薇,2606,202605301200,STS,129,19,1489.3
3240142,蔷薇,2606,202605301500,STS,128.6,19.7,1403.8
3240142,蔷薇,2606,202605301800,TY,128.4,20.2,1347.9
3240142,蔷薇,2606,202605302100,TY,128.3,20.4,1324.4
3240142,蔷薇,2606,202605310000,TY,128.2,21,1266.1
3240142,蔷薇,2606,202605310300,TY,128.1,21.5,1217.2
3240142,蔷薇,2606,202605310600,TY,127.8,21.9,1164.7
3240142,蔷薇,2606,202605310900,TY,127.6,22.4,1110.2
3240142,蔷薇,2606,202605311200,TY,127.6,22.6,1093.7
3240142,蔷薇,2606,202605311500,TY,127.5,23,1054.7
3240142,蔷薇,2606,202605311800,TY,127.5,23.4,1023.1
3240142,蔷薇,2606,202605312100,TY,127.2,24,956.1
3240142,蔷薇,2606,202606010000,TY,127.2,24.5,919.2
3240142,蔷薇,2606,202606010300,STS,127.2,25,884.2
3240142,蔷薇,2606,202606010600,STS,127.3,25.3,872.1
3240142,蔷薇,2606,202606010900,STS,127.5,26.2,834.8
3240142,蔷薇,2606,202606011200,STS,127.7,26.6,831.3
3240142,蔷薇,2606,202606011500,STS,128,27.3,827.5
3240142,蔷薇,2606,202606011800,STS,128.2,27.9,825.5
3240142,蔷薇,2606,202606012100,STS,128.9,28.4,878.7
3240142,蔷薇,2606,202606020000,STS,129,29.1,877.2
3240142,蔷薇,2606,202606020300,STS,129.4,29.8,911.6
3240142,蔷薇,2606,202606020600,STS,130.6,30.5,1029.4
3240142,蔷薇,2606,202606020900,STS,131.6,31.2,1132.9
3240142,蔷薇,2606,202606021200,TS,133,32.4,1289.0
3240142,蔷薇,2606,202606021500,TS,134.3,33,1426.1
3240142,蔷薇,2606,202606021800,TS,135,33.4,1502.5
3240142,蔷薇,2606,202606022100,TS,136.5,33.9,1656.5
3240142,蔷薇,2606,202606030000,TS,137.3,34.3,1742.8
3240142,蔷薇,2606,202606030300,TS,139.4,34.7,1949.3
3240142,蔷薇,2606,202606030600,TS,140.8,35.2,2094.1
3236842,黑格比,2605,202605060600,TS,147.3,8.4,3552.5
3236842,黑格比,2605,202605060900,TS,147,8.2,3546.1
3236842,黑格比,2605,202605061200,TS,146.1,7.8,3513.8
3236842,黑格比,2605,202605061500,TS,145.2,7.7,3460.1
3236842,黑格比,2605,202605061800,TS,144.7,7.6,3434.4
3236842,黑格比,2605,202605062100,TS,144.5,7.6,3421.1
3236842,黑格比,2605,202605070000,TS,143.7,7.7,3360.2
3236842,黑格比,2605,202605070300,TS,143.1,7.5,3337.6
3236842,黑格比,2605,202605070600,TS,142.9,7.4,3333.1
3236842,黑格比,2605,202605070900,TS,142.4,7.4,3301.3
3236842,黑格比,2605,202605071200,TS,142.2,7.4,3288.7
3236842,黑格比,2605,202605071500,TS,142,7.7,3251.0
3236842,黑格比,2605,202605071800,TS,141.4,7.8,3205.0
3236842,黑格比,2605,202605072100,TS,140.9,8,3157.1
3236842,黑格比,2605,202605080000,TS,140.1,8.4,3073.9
3236842,黑格比,2605,202605080300,TS,139.6,8.7,3017.7
3236842,黑格比,2605,202605080600,TS,139.5,8.8,3003.0
3236842,黑格比,2605,202605080900,TS,138.9,8.9,2958.4
3236842,黑格比,2605,202605081200,TS,138.9,8.9,2958.4
3236842,黑格比,2605,202605081500,TS,138.5,8.7,2952.4
3236842,黑格比,2605,202605081800,TS,137.9,8.7,2917.8
3236842,黑格比,2605,202605082100,TS,137.3,9,2856.9
3236842,黑格比,2605,202605090000,TS,136.7,9.4,2787.2
3236842,黑格比,2605,202605090300,TS,136.3,9.4,2765.1
3236842,黑格比,2605,202605090600,TS,135.8,9.5,2728.7
3236842,黑格比,2605,202605090900,TS,135.2,9.6,2687.5
3236842,黑格比,2605,202605091200,TS,134.8,9.7,2657.3
3236842,黑格比,2605,202605091500,TS,134.3,9.8,2622.2
3236842,黑格比,2605,202605091800,TS,133.8,9.9,2587.7
3236842,黑格比,2605,202605092100,TS,133.6,10,2568.2
3236842,黑格比,2605,202605100000,TS,133.2,10.2,2529.5
3236842,黑格比,2605,202605100300,TD,132.5,10.4,2476.8
3228006,森拉克,2604,202604092100,TS,150.3,8.4,3771.6
3228006,森拉克,2604,202604100000,TS,150.3,8.4,3771.6
3228006,森拉克,2604,202604100300,TS,150.4,8.3,3786.1
3228006,森拉克,2604,202604100600,TS,150.6,8.1,3815.0
3228006,森拉克,2604,202604100900,TS,150.8,8,3836.9
3228006,森拉克,2604,202604101200,TS,150.9,8.1,3837.4
3228006,森拉克,2604,202604101500,STS,151,8.2,3837.9
3228006,森拉克,2604,202604101800,STS,151,8.3,3831.0
3228006,森拉克,2604,202604102100,STS,151.5,8.5,3855.0
3228006,森拉克,2604,202604110000,TY,151.6,8.5,3862.6
3228006,森拉克,2604,202604110300,TY,151.5,8.6,3848.1
3228006,森拉克,2604,202604110600,TY,151.4,8.7,3833.7
3228006,森拉克,2604,202604110900,TY,151.3,8.8,3819.3
3228006,森拉克,2604,202604111200,TY,151.3,8.9,3812.5
3228006,森拉克,2604,202604111500,TY,151.3,9,3805.8
3228006,森拉克,2604,202604111800,STY,151.4,9.2,3800.0
3228006,森拉克,2604,202604112100,STY,151.3,9.4,3778.9
3228006,森拉克,2604,202604120000,SuperTY,151.2,9.7,3751.3
3228006,森拉克,2604,202604120300,SuperTY,151,10.1,3709.4
3228006,森拉克,2604,202604120600,SuperTY,150.7,10.3,3673.0
3228006,森拉克,2604,202604120900,SuperTY,150.5,10.5,3644.3
3228006,森拉克,2604,202604121200,SuperTY,150.3,11,3596.2
3228006,森拉克,2604,202604121500,SuperTY,149.8,11.3,3537.7
3228006,森拉克,2604,202604121800,SuperTY,149.4,11.6,3487.0
3228006,森拉克,2604,202604122100,SuperTY,149.2,11.9,3452.0
3228006,森拉克,2604,202604130000,SuperTY,148.9,12.1,3415.6
3228006,森拉克,2604,202604130300,SuperTY,148.4,12.4,3357.1
3228006,森拉克,2604,202604130600,SuperTY,148.1,12.6,3320.7
3228006,森拉克,2604,202604130900,SuperTY,147.8,12.8,3284.3
3228006,森拉克,2604,202604131200,SuperTY,147.4,13.1,3233.6
3228006,森拉克,2604,202604131500,SuperTY,147.2,13.3,3205.1
3228006,森拉克,2604,202604131800,SuperTY,147.1,13.6,3178.2
3228006,森拉克,2604,202604132100,SuperTY,146.8,13.9,3135.5
3228006,森拉克,2604,202604140000,SuperTY,146.6,14.2,3100.9
3228006,森拉克,2604,202604140300,SuperTY,146.2,14.5,3050.3
3228006,森拉克,2604,202604140600,SuperTY,146,14.6,3028.2
3228006,森拉克,2604,202604140900,SuperTY,145.9,14.7,3014.0
3228006,森拉克,2604,202604141200,SuperTY,145.9,14.9,3001.6
3228006,森拉克,2604,202604141500,SuperTY,145.7,15.1,2973.3
3228006,森拉克,2604,202604141800,SuperTY,145.4,15.2,2943.1
3228006,森拉克,2604,202604142100,SuperTY,145.4,15.3,2937.0
3228006,森拉克,2604,202604150000,STY,145.3,15.5,2916.8
3228006,森拉克,2604,202604150300,STY,145,15.6,2886.5
3228006,森拉克,2604,202604150600,STY,144.8,15.8,2858.3
3228006,森拉克,2604,202604150900,STY,144.6,16.1,2824.0
3228006,森拉克,2604,202604151200,STY,144.6,16.2,2818.0
3228006,森拉克,2604,202604151500,STY,144.6,16.3,2812.0
3228006,森拉克,2604,202604151800,STY,144.5,16.7,2780.3
3228006,森拉克,2604,202604152100,STY,144.5,17,2763.0
3228006,森拉克,2604,202604160000,STY,144.5,17.1,2757.2
3228006,森拉克,2604,202604160300,STY,144.4,17.5,2726.3
3228006,森拉克,2604,202604160600,TY,144.4,17.7,2715.2
3228006,森拉克,2604,202604160900,TY,144.5,18.1,2701.8
3228006,森拉克,2604,202604161200,TY,144.7,18.3,2708.1
3228006,森拉克,2604,202604161500,TY,144.8,18.6,2701.0
3228006,森拉克,2604,202604161800,TY,144.9,19,2689.3
3228006,森拉克,2604,202604162100,TY,145.4,19.4,2713.1
3228006,森拉克,2604,202604170000,TY,145.4,19.5,2708.4
3228006,森拉克,2604,202604170300,TY,145.5,19.8,2703.2
3228006,森拉克,2604,202604170600,TY,145.7,20,2711.7
3228006,森拉克,2604,202604170900,TY,146,20.3,2724.9
3228006,森拉克,2604,202604171200,TY,146.2,20.6,2729.9
3228006,森拉克,2604,202604171500,TY,146.3,21.1,2718.5
3228006,森拉克,2604,202604171800,TY,146.5,21.3,2728.7
3228006,森拉克,2604,202604172100,TY,146.5,21.5,2721.0
3228006,森拉克,2604,202604180000,STS,146.5,22.2,2695.5
3228006,森拉克,2604,202604180300,STS,146.5,22.8,2675.2
3228006,森拉克,2604,202604180600,STS,146.7,23.3,2677.9
3228006,森拉克,2604,202604180900,STS,147.1,23.9,2697.9
3228006,森拉克,2604,202604181200,STS,147.3,24.2,2708.6
3228006,森拉克,2604,202604181500,STS,147.6,24.4,2731.7
3228006,森拉克,2604,202604181800,STS,148.2,25,2774.3
3228006,森拉克,2604,202604182100,STS,148.8,25.6,2819.0
3228006,森拉克,2604,202604190000,STS,149.5,26.4,2872.2
3228006,森拉克,2604,202604190300,STS,150.1,26.9,2922.7
3228006,森拉克,2604,202604190600,STS,151,27.5,3002.2
3228006,森拉克,2604,202604190900,TS,152.1,27.9,3104.2
3155144,鹦鹉,2603,202603101800,TS,138.1,11.7,2669.6
3155144,鹦鹉,2603,202603102100,TS,138.2,11.7,2675.9
3155144,鹦鹉,2603,202603110000,TS,136.9,10.7,2682.5
3155144,鹦鹉,2603,202603110300,TS,137.2,10.7,2700.2
3155144,鹦鹉,2603,202603110600,TS,137.5,11,2692.1
3155144,鹦鹉,2603,202603110900,TS,137.7,11,2704.2
3155144,鹦鹉,2603,202603111200,TS,138,11.1,2714.1
3155144,鹦鹉,2603,202603111500,TS,138.1,11.1,2720.2
3155144,鹦鹉,2603,202603111800,TS,138.4,11.3,2722.0
3155144,鹦鹉,2603,202603112100,TS,138.5,11.3,2728.3
3153882,西望洋,2602,202602041200,TS,131.7,8.8,2598.7
3153882,西望洋,2602,202602041500,TS,131.2,8.3,2628.6
3153882,西望洋,2602,202602041800,TS,130.7,8,2639.7
3153882,西望洋,2602,202602042100,TS,130.2,8,2621.1
3153882,西望洋,2602,202602050000,TS,129.5,8,2596.5
3153882,西望洋,2602,202602050300,TS,128.8,7.9,2583.8
3153882,西望洋,2602,202602050600,TS,128.1,8.1,2541.2
3153882,西望洋,2602,202602050900,TS,127.7,8.2,2519.0
3153882,西望洋,2602,202602051200,TS,127,8.5,2467.8
3153882,西望洋,2602,202602051500,TS,126.3,9.2,2374.9
3153882,西望洋,2602,202602051800,TS,126,9.5,2335.3
3153882,西望洋,2602,202602052100,TS,125.3,9.7,2297.8
3153882,西望洋,2602,202602060000,TS,124.7,9.3,2329.0
3153882,西望洋,2602,202602060300,TS,124.2,9.3,2320.0
3153882,西望洋,2602,202602060600,TS,124,9.4,2305.7
3153882,西望洋,2602,202602060900,TD,123.6,9.7,2266.6
3150084,洛鞍,2601,202601140000,TD,131.1,9.4,2513.7
3150084,洛鞍,2601,202601140300,TD,131.1,9.4,2513.7
3150084,洛鞍,2601,202601140600,TD,131,9.1,2539.8
3150084,洛鞍,2601,202601140900,TD,130.9,9,2545.9
3150084,洛鞍,2601,202601141200,TD,130.7,9.1,2527.8
3150084,洛鞍,2601,202601141500,TD,130.4,9.3,2495.8
3150084,洛鞍,2601,202601141800,TD,130.2,9.4,2477.9
3150084,洛鞍,2601,202601142100,TD,129.9,9.6,2446.1
3150084,洛鞍,2601,202601150000,TD,129.6,9.6,2434.9
3150084,洛鞍,2601,202601150300,TD,129.5,9.7,2421.0
3150084,洛鞍,2601,202601150600,TS,129.1,10.1,2365.3
3150084,洛鞍,2601,202601150900,TS,128.8,10.4,2323.7
3150084,洛鞍,2601,202601151200,TS,128.8,10.4,2323.7
3150084,洛鞍,2601,202601151500,TS,128.8,10.4,2323.7
3150084,洛鞍,2601,202601151800,TS,128.8,10.4,2323.7
3150084,洛鞍,2601,202601152100,TS,128.8,10.4,2323.7
3150084,洛鞍,2601,202601160000,TS,128.8,11.1,2251.6
3150084,洛鞍,2601,202601160300,TS,128.6,11.6,2193.0
3150084,洛鞍,2601,202601160600,TS,128.4,11.8,2165.1
3150084,洛鞍,2601,202601160900,TS,127.8,12.3,2092.2
3150084,洛鞍,2601,202601161200,TS,127.1,12.3,2068.8
3150084,洛鞍,2601,202601161500,TS,126.7,12.3,2056.3
3150084,洛鞍,2601,202601161800,TS,126.3,12.5,2023.2
3150084,洛鞍,2601,202601162100,TS,125.8,13.1,1945.3
3150084,洛鞍,2601,202601170000,TS,125.4,13.4,1902.5
3150084,洛鞍,2601,202601170300,STS,125.2,13.6,1875.9
3150084,洛鞍,2601,202601170600,STS,125,13.9,1838.6
3150084,洛鞍,2601,202601170900,STS,124.8,14.5,1769.3
3150084,洛鞍,2601,202601171200,STS,124.7,14.6,1756.1
3150084,洛鞍,2601,202601171500,STS,124.5,14.9,1718.9
3150084,洛鞍,2601,202601171800,STS,124.5,15,1708.2
3150084,洛鞍,2601,202601172100,TS,124.7,15,1713.2
3150084,洛鞍,2601,202601180000,TS,125,14.6,1763.8
3150084,洛鞍,2601,202601180300,TS,125.2,14.4,1790.5
3150084,洛鞍,2601,202601180600,TS,125.5,14.6,1777.7
3150084,洛鞍,2601,202601180900,TS,125.6,15.1,1727.9
3150084,洛鞍,2601,202601181200,TS,125.8,15.2,1723.6
3150084,洛鞍,2601,202601181500,TS,125.9,15.8,1664.1
3150084,洛鞍,2601,202601181800,TS,126.2,16.2,1633.0
3150084,洛鞍,2601,202601182100,TS,126.4,16.4,1619.7
3150084,洛鞍,2601,202601190000,TS,126.6,16.6,1606.8
3150084,洛鞍,2601,202601190300,TS,126.8,16.7,1604.5
3150084,洛鞍,2601,202601190600,TS,126.7,16.5,1620.8
3150084,洛鞍,2601,202601190900,TS,126.9,16.6,1618.6
3150084,洛鞍,2601,202601191200,TS,127.2,17,1590.8
3150084,洛鞍,2601,202601191500,TS,127.3,17.2,1575.2
3150084,洛鞍,2601,202601191800,TS,127.5,17.3,1574.1
3150084,洛鞍,2601,202601192100,TS,128.3,17.1,1630.4
3150084,洛鞍,2601,202601200000,TS,129,17.8,1599.1
3150084,洛鞍,2601,202601200300,TS,129.7,18.2,1600.7
3150084,洛鞍,2601,202601200600,TD,130,18.1,1626.8
3150084,洛鞍,2601,202601200900,TD,131.3,17.8,1729.9
3150084,洛鞍,2601,202601201200,TD,131.8,17.4,1794.8
3150084,洛鞍,2601,202601201500,TD,132.2,17.3,1828.0
3150084,洛鞍,2601,202601201800,TD,132.7,17.4,1851.2
3150084,洛鞍,2601,202601202100,TD,133,17.2,1886.9
